id,tweet
123862,@AmericanAir @British_Airways @united help a 4'10.5 girl out and make those overheads a lil lower will ya. refitting a 777 can't be too bad
91603,@iliza @united @BrentMorin fly @VirginAmerica. They are awesome. Only problem is their gold privileges are pretty much only domestic
737,Oh @VirginAmerica I love u but this seat from sfo to jfk is the worst :-(
72990,@JetBlue I miss u I want to go somewhere just so I can be with you
122102,@united didn't catch her name but the flight number was 6487.  She must have been having a bad morning. but still...
16878,I wonder if @united have a gay on time jingle like @Ryanair when they land on time? Oh no wait they can't because flights are always delayed
27426,Who wants to hear the story of how @DeltaAssist @Delta screwed a veteran?
43890,@SouthwestAir Is there a way to upgrade my boarding position if I checked in late?
26871,@AlaskaAir taking thus afternoon's flight from ABQ to LAX. If there was a delay and I had to overnight in LA. I'd be okay with that. Hint.
139226,@JetBlue thank you for saving me from the vortex that is #USAirways. flights get missed. I get it. but 4 days for a seat!! WHOA!? Bye AZ 
108802,Go @sfo on how to ruin a trip with @AlaskaAir w/piss poor signage in baggage claim on getting back to A/B lot. Took longer than the flight
8622,Props to @JetBlue for the excellent customer service regarding delayed flight yesterday due to equipment. #travel
15299,S/O to @united for being way too rude. way too early #atleastthey'reconsistent
118443,@ryanconrey  Flats said he doesn't have these problems on @SouthwestAir
71648,@AmericanAir think I may run into a trip in vain situation because of mechanical delay. Will DM my PNR. Can you see if I need to abandon?
131351,@JetBlue is just taunting me now. Been waiting for March 2016 dates to open up for weeks and they send me emails to take more trips :(
130007,@BobbiStorm @SouthwestAir Dont know. never been north of Denver !
112294,@SUNRandySportak Randy. I'm glad you got looked after. but. I get screwed by @united every time and @AirCanada is worse.
138568,Saweeeet!!! Too bad I'll lose it after this year lol. @southwestair #rapidrewards #alist https://t.co/m4RuG6patI
51705,That moment you realize the @VirginAmerica safety video song is stuck in your head...#welldone
116489,FAs on @AmericanAir flight from hnl/dfw may have been the worst I've had. AA41ace80. FAs like that make me want to switch carriers #Flyers
79680,On hold w/ @Delta. waiting for reply from @DeltaAssist &amp; live chat http://t.co/xHldWAJFA3 doesnt work. Sigh. Gonna be one of those nights.
165541,Sitting in CLT waiting on leg 2 of my trip w/ @AmericanAir. I cannot wait to get home (only 17 hours late). #lifeofatraveler #HomeSweetHome
166105,@united Flying Rio de Janiero &gt; Houston &gt; NYC tomorrow and need to switch the meal on my ticket to vegetarian. Can you help me?
51217,@DeltaAssist Just reviewed the 2015 Medallion program.  What a terrible program and downgrade for customers. losing 22% of miles typically!!
133589,Just rebooked an unused @SouthwestAir tkt to fly to ATLANTA instead of @Delta. I feel like I'm cheating on my life partner.  I'm sorry!
152836,I honestly was a faithful @southwestair customer. but these last two trips with them have changed my mind. Never flying Southwest again..
49202,Potential smoke alert went off on @SouthwestAir Flight 3654. Ft. Lauderdale _&gt; @BWI_Airport. tonight. Landed safely. Awaiting more info.
23109,Is there going to be a response? My wife's flights were cancelled 2 nights in a row because of United's actions (no weather). @united
32275,Waiting in the lounge for @united 928 as the sun sets on Chicagoland http://t.co/ldOS4jw4wD
124199,@SouthwestAir travel during March madness insane. Hoping there are a ton of stations open at the end of the end of this line
78699,@DLoesch you wouldn't have this issue if you flew an American... oh. wait. @AmericanAir
74247,Good to see @AlaskaAir at #1 RT@UjessU: The best and worst U.S. airlines as ranked by @WSJ http://t.co/fmmAUVMYh1 http://t.co/X4tKJDrIby
97866,@SouthwestAir  cant get any help with southwest vactions due to bad weather any suggestions to get rebooked?
108656,@AmericanAir the 5 pages of repetitive questions are inane! Thanks for making my travel experience terrible! @AlaskaAir has my business!
56372,@USAirways never heard from anyone. Too little too late. Flying @SouthwestAir now.
169709,Unbelievable - will avoid flying @united anytime soon - singer Sarah Blackwood kicked off U.S. flight over crying son http://t.co/5IU0cpDe8Q
123471,@rusnivek @united ahhh the joys of travel.  Sigh. #airlife
100998,@AlaskaAir Missing interior panel piece on SAN-SEA flight today at 13F. Worth a look/repair? No issue. but might make others nervous...
82603,__except @SouthwestAir. where I can__t even get their Twitter to acknowledge me. In running for worst customer support since Comcast.
56466,@AmericanAir might be the last time I schedule a flight with you guys.... 2 cancelled flights REALLY?
163951,The flying experience on @VirginAmerica  is light years ahead of @Delta @united @AmericanAir I feel bad even comparing them
163949,The flying experience on @VirginAmerica  is light years ahead of @Delta @united @AmericanAir I feel bad even comparing them
117715,i wish I could put at @Delta flight on hold til tomorrow morning @DeltaAssist :(
23283,Sorry #SanFrancisco. @VirginAmerica doesn__t serve @KCIAirport so you__ll be stuck on United to KC. #KCvsSF
116158,I bet @united airline will soon be in damage control mode. #Breastfeeding mom @kristen shares humiliating experience. http://t.co/IQeHsLrhWS
9024,Plush @AmericanExpress Centurion Lounge #LAS helping to take the edge of my delayed @VirginAmerica flight to SFO http://t.co/VKG89aL1cz
170093,@ToddWFAA8 Is the drainage issue the old issue or the new one? @AmericanAir #DFW #txwx
26640,No pilots to fly a scheduled flight and making miss my connection. Way to #fail @AlaskaAir
20832,@JetBlue Can you check if Flight 851 is really going to leave from St Martin Today? Flight is at 4pm and storm us almost here. Thanks
122081,"Checkd my email and opened ""sample weekly deals"" @AmericanAir : DFW to Longview (GGG) $220. #WASTE of #time #resources #payroll #justdrive"
48656,@united I submitted a complaint via the link last wednesday and I still have not received a reply...customer service??? Not!!
61253,@AmericanAir after missing Boxing Day for mech issue. being burnt on flight earlier in year. #AA won't credit me 170miles to make ExecPlat.
52436,Regional aircraft flights are always so crappy // never on time cc:@united
153405,Im going to be a basket case Sunday night.  Gonna be stuck on one of @uniteds old-as-fuck 757s with no wifi or directv.  FUCK MY LIFE.
113504,"It's not even close @JetBlue is our benchwarmer of the week ""@JetBlue: @ryanhernan We couldn't let you miss the game! Enjoy. Ryan!"""
48344,This is the 5th time the @AmericanAir has made me stuck at airport. You think I would learn
154969,Only @AmericanAir cancel flights on the potential of bad weather-not delay but LR to Portland! Really! #noraininsight #Badcustomerservice
116270,"If you take the theme of @alannaraedavis tweets and put them with @JeromeASF. it makes ""hair problems suck with @united"""
9422,Wait what RT @VirginAmerica: Retweet if you think clouds are sexy. http://t.co/oNkCLXBys7
37911,JetBlue Is Going To Destroy What Makes @JetBlue Great  http://t.co/dHkUZVKmV6 #cx #custserv
100029,@AmericanAir our flight AA 1338 is delayed out of Providenciales and will be missing our connection AA 1651 in Miami to SEA. Who do we call?
134450,Glad to be back on a @VirginAmerica flight after having cheated on you. They promised me LUV but I did not feel it. #virginamerica #travel
21188,Can you count the clouds?  Making the best of a flight delay @united #QuiteBeautiful http://t.co/CtcNUb7OYA
125043,Clear skies in CLE. Snow in ORD causing delays. Man. I miss our @United hub.
5886,The @united lounge at Orlando is like a kindergarten with noisy kids all over the place. Terminal would be more relaxing #NotHappy
94938,Yo @martysg @Tremdave :) RT @heatherdopson: If u were stuck on an island with a brand. who? #SprinklrCXM For me @JetBlue &amp; @Kimpton
160285,@AlaskaAir I'm on flight 35 Ft. Lauderdale to Seattle. sounds like we're delayed + a medical situation on board.
171664,This is Sad :(  _@hindukid1021: prime example of our world today @united http://t.co/iUtlGidPxF_
79394,@united will you issue a travel waiver for the upcoming nor'easter affecting EWR tomorrow-Tuesday?
149121,@JetBlue please expand your network. So many of us flying every week are ready to leave @Delta @united and others for their dreadful service
133890,@russhenleygolf @united Sounds like a problem our friends at @WheelsUp might be able to solve.
31716,Mad. Plan 2 fly from Tampa 8:50A. connct in DC. arrive in VT at 1:56P. Run arounds. canx flights. now in Philly. 10:15P VT arrival. @united
111463,Cheating on @SouthwestAir with @JetBlue. I'm sorry baby. it doesn't mean a thing.
111464,Cheating on @SouthwestAir with @JetBlue. I'm sorry baby. it doesn't mean a thing.
56083,@lisastark @united @todayinthesky wait until you get to the security checkpoint #godspeed
109551,After hearing the @PhilGizzi story. I've decided to never fly @AmericanAir. No one deserve that.
77645,It can't be stressed enough. @united is the worst company on the face of the earth. walking across the country has become more timely
32081,The @JetBlue staff has done #rockstar job entertaining us while our flight is delayed. Trivia &amp; surprises hidden under our seats! #DTWAMCrew
39836,@united she's flying tomorrow on same plane on which all the bathrooms broke. So we're understandably curious. #ICN #SFO
153064,i think this may be the last time i ever fly with @AmericanAir . i am very upset and offended by the rude gate agents and the service!
139714,@AmericanAir sad to see another T-tail go into the aviation history books :-(
170605,Disgusting: Walk Off the Earth singer Sarah Blackwood kicked off U.S. flight over crying son http://t.co/vh1Ur3SZzS #mothers #kids @United
147566,@VirginAmerica I'll never cheat on you guys with another airline again. I promise. You guys bend over backwards for customers. _ you.
84277,#LRT Hilarious @SouthwestAir telling people to fly away from winter weather. Lots of flights cancelled where there__s weather.
33793,Use #UmbroAction Etiquette - Look before you lie back @AirFranceFR @airfrance @qatarairways @AmericanAir @AirAsia http://t.co/O8cgei2ile
161984,Never flying with @AmericanAir or @USAirways. Worst experience!!! But like shoutout to my woes for holding it down with a place to stay/food
20884,@united how long has this lounge thing been going on for? And for how much longer?
150739,Oh look. almost a year since my last tweet and @AmericanAir still can't get it together. Still the worst airline and the bar is set low.
72516,In 21 years this is the most stressful situation I've had to deal with  Quote from @SouthwestAir leader in Birmingham.  NOLA
